DATASET,DATASET,DATASET,DATASET,DATASET,RESOURCE,RESOURCE,RESOURCE
Group (Topics),Organization,Tags (comma-separated),Dataset Name,Dataset Description,Resource Name,Resource Description,Resource URL
Electricidad,"Empresa de Transmisión Eléctrica, S.A.","electricidad, generacion",Estadística de Capacidad y Generación,Incluye datos de capacidad instalada y generación eléctrica.,Consumo Total Residencial y per cápita de energía eléctrica entre 2011-2015,,http://tabulario.s3.amazonaws.com/Data/ETESA/Consumo%20Total%2C%20Residencial%20y%20per%20c%C3%A1pita%20de%20energ%C3%ADa%20el%C3%A9ctrica%20(2011-2015).csv
Electricidad,"Empresa de Transmisión Eléctrica, S.A.","electricidad, generacion",Estadística de Capacidad y Generación,Incluye datos de capacidad instalada y generación eléctrica.,Generación Bruta de Electricidad en el Sistema Interconectado Nacional por tipo de generación entre 2011-2015,,http://tabulario.s3.amazonaws.com/Data/ETESA/Generaci%C3%B3n%20Bruta%20de%20Electricidad%20en%20el%20Sistema%20Interconectado%20Nacional%2C%20por%20tipo%20de%20generaci%C3%B3n%20(2011-2015).csv
Geografía y Clima,"Empresa de Transmisión Eléctrica, S.A.","agua, lluvias",Estadística de Lluvia,Incluye datos de precipitación pluvial y temperatura.,Precipitación Pluvial y Temperatura para 2015,,http://tabulario.s3.amazonaws.com/Data/ETESA/Precipitaci%C3%B3n%20Pluvial%20y%20Temperatura%20(2015).csv
Geografía y Clima,"Empresa de Transmisión Eléctrica, S.A.","agua, lluvias",Estadística de Lluvia,Incluye datos de precipitación pluvial y temperatura.,Precipitación Pluvial y Temperatura promedio entre 2011 y 2015,,http://tabulario.s3.amazonaws.com/Data/ETESA/Precipitaci%C3%B3n%20Pluvial%20y%20Temperatura%2C%20promedio%20entre%202011%20y%202015.csv
Geografía y Clima,Instituto Geográfico Nacional Tommy Guardia,rios,Terreno Nacional,"Incluye información y estadística sobre el terreno nacional, uso de suelos y vegetación.",Ríos de Panamá,,http://tabulario.s3.amazonaws.com/Data/Instituto%20Tommy%20Guardia/R%C3%ADos%20de%20Panam%C3%A1.csv
Geografía y Clima,Instituto Geográfico Nacional Tommy Guardia,sismos,Terreno Nacional,"Incluye información y estadística sobre el terreno nacional, uso de suelos y vegetación.",Sismos y Magnitud Mínima Máxima y Promedio por provincia para 2015,,http://tabulario.s3.amazonaws.com/Data/Instituto%20Tommy%20Guardia/Sismos%20y%20Magnitud%20M%C3%ADnima%2C%20M%C3%A1xima%20y%20Promedio%2C%20por%20provincia%20(2015).csv
Geografía y Clima,Instituto Geográfico Nacional Tommy Guardia,sismos,Terreno Nacional,"Incluye información y estadística sobre el terreno nacional, uso de suelos y vegetación.",Sismos y Magnitud Promedio por provincia entre 2011-2015,,http://tabulario.s3.amazonaws.com/Data/Instituto%20Tommy%20Guardia/Sismos%20y%20Magnitud%20Promedio%2C%20por%20provincia%20(2011-2015).csv
Geografía y Clima,Instituto Geográfico Nacional Tommy Guardia,,Terreno Nacional,"Incluye información y estadística sobre el terreno nacional, uso de suelos y vegetación.",Mapa de División Analítica de Panamá,,http://tabulario.s3.amazonaws.com/Data/Instituto%20Tommy%20Guardia/Terreno%20Nacional/Analytical%20Division%20of%20Panama.key
Geografía y Clima,Instituto Geográfico Nacional Tommy Guardia,,Terreno Nacional,"Incluye información y estadística sobre el terreno nacional, uso de suelos y vegetación.",Vista Geográfica del Volcán de Antón,,http://tabulario.s3.amazonaws.com/Data/Instituto%20Tommy%20Guardia/Terreno%20Nacional/Bird's%20Eye%20View%20del%20Volc%C3%A1n%20de%20Ant%C3%B3n.jpg
Geografía y Clima,Instituto Geográfico Nacional Tommy Guardia,,Terreno Nacional,"Incluye información y estadística sobre el terreno nacional, uso de suelos y vegetación.",Vista Aérea del Canal de Panamá,,http://tabulario.s3.amazonaws.com/Data/Instituto%20Tommy%20Guardia/Terreno%20Nacional/Bird's%20Eye%20View%20of%20the%20Panama%20Canal.jpg
Geografía y Clima,Instituto Geográfico Nacional Tommy Guardia,"suelos, agricultura",Terreno Nacional,"Incluye información y estadística sobre el terreno nacional, uso de suelos y vegetación.",Clasificación de los Suelos por Capacidad Agrícola,,http://tabulario.s3.amazonaws.com/Data/Instituto%20Tommy%20Guardia/Terreno%20Nacional/Clasificaci%C3%B3n%20de%20los%20Suelos%20por%20Capacidad%20Agr%C3%ADcola.png
Geografía y Clima,Instituto Geográfico Nacional Tommy Guardia,canal,Terreno Nacional,"Incluye información y estadística sobre el terreno nacional, uso de suelos y vegetación.",Mapa Cross-Cut del Canal de Panamá,,http://tabulario.s3.amazonaws.com/Data/Instituto%20Tommy%20Guardia/Terreno%20Nacional/Mapa%20batim%C3%A9trico%20de%20Panam%C3%A1.jpg
Geografía y Clima,Instituto Geográfico Nacional Tommy Guardia,,Terreno Nacional,"Incluye información y estadística sobre el terreno nacional, uso de suelos y vegetación.",Mapa Batimétrico de Panamá,,http://tabulario.s3.amazonaws.com/Data/Instituto%20Tommy%20Guardia/Terreno%20Nacional/Mapa%20Cross-cut%20del%20Canal%20de%20Panampa.jpg
Geografía y Clima,Instituto Geográfico Nacional Tommy Guardia,"mapas, rios",Terreno Nacional,"Incluye información y estadística sobre el terreno nacional, uso de suelos y vegetación.",Mapa de Capacidad Agrícola,,http://tabulario.s3.amazonaws.com/Data/Instituto%20Tommy%20Guardia/Terreno%20Nacional/Mapa%20de%20Capacidad%20Agr%C3%ADcola.jpg
Geografía y Clima,Instituto Geográfico Nacional Tommy Guardia,rios,Terreno Nacional,"Incluye información y estadística sobre el terreno nacional, uso de suelos y vegetación.",Mapa de los Ríos de Panamá,,http://tabulario.s3.amazonaws.com/Data/Instituto%20Tommy%20Guardia/Terreno%20Nacional/Mapa%20de%20los%20R%C3%ADos%20de%20Panam%C3%A1.png
Geografía y Clima,Instituto Geográfico Nacional Tommy Guardia,"suelo, agricultura",Terreno Nacional,"Incluye información y estadística sobre el terreno nacional, uso de suelos y vegetación.",Uso de Suelos en Panamá,,http://tabulario.s3.amazonaws.com/Data/Instituto%20Tommy%20Guardia/Terreno%20Nacional/Uso%20del%20Suelo%20en%20Panam%C3%A1%2C%20por%20categor%C3%ADa.pdf
Geografía y Clima,Instituto Geográfico Nacional Tommy Guardia,"suelo, agricultura, vegetacion",Terreno Nacional,"Incluye información y estadística sobre el terreno nacional, uso de suelos y vegetación.",Tipos de Vegetación en Panamá,,http://tabulario.s3.amazonaws.com/Data/Instituto%20Tommy%20Guardia/Terreno%20Nacional/Vegetation%20Types%20Panama.png
Transporte,Autoridad de Transito y Transporte Terrestre,autos,Parque Automotriz,Incluye datos del cantidad de autos.,Parque Automotriz de Panamá (Noviembre 2016),,http://tabulario.s3.amazonaws.com/Data/ATTT/Parque%20Automotriz%20de%20Panam%C3%A1%20(Noviembre%202016).csv
Educación,Ministerio de Educación (MEDUCA),"csv, educacion, alumnado",Estadística Educativa,"Incluye data sobre matricula, aulas, docentes y alumnos aprobados y reprobados.",Aprobados Reprobados y Deserción en Media Oficial (2015),,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Estad%C3%ADstica%20Educativa/Aprobados%2C%20Reprobados%20y%20Deserci%C3%B3n%20en%20Media%20Oficial%20(2015).csv
Educación,Ministerio de Educación (MEDUCA),"csv, educacion, alumnado",Estadística Educativa,"Incluye data sobre matricula, aulas, docentes y alumnos aprobados y reprobados.",Aprobados Reprobados y Deserción en Premedia Oficial (2015),,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Estad%C3%ADstica%20Educativa/Aprobados%2C%20Reprobados%20y%20Deserci%C3%B3n%20en%20Premedia%20Oficial%20(2015).csv
Educación,Ministerio de Educación (MEDUCA),"csv, educacion, alumnado",Estadística Educativa,"Incluye data sobre matricula, aulas, docentes y alumnos aprobados y reprobados.",Aprobados Reprobados y Deserción en Primaria Oficial (2015),,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Estad%C3%ADstica%20Educativa/Aprobados%2C%20Reprobados%20y%20Deserci%C3%B3n%20en%20Primaria%20Oficial%20(2015).csv
Educación,Ministerio de Educación (MEDUCA),"csv, bibliotecas",Estadística Educativa,"Incluye data sobre matricula, aulas, docentes y alumnos aprobados y reprobados.",Bibliotecas en el País,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Estad%C3%ADstica%20Educativa/Bibliotecas%20en%20el%20pa%C3%ADs%20(2015).csv
Educación,Ministerio de Educación (MEDUCA),"csv, matricula, profesores, aulas",Estadística Educativa,"Incluye data sobre matricula, aulas, docentes y alumnos aprobados y reprobados.","Escuelas, Matrícula, Educadores y Aulas, para 2015",,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Estad%C3%ADstica%20Educativa/Escuelas%2C%20Matr%C3%ADcula%2C%20Educadores%20y%20Aulas%20(2015).csv
Educación,Ministerio de Educación (MEDUCA),"csv, alumnado",Estadística Educativa,"Incluye data sobre matricula, aulas, docentes y alumnos aprobados y reprobados.",Graduados por sector a 2014,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Estad%C3%ADstica%20Educativa/Graduados%2C%20por%20sector%20(2014).csv
Educación,Ministerio de Educación (MEDUCA),"csv, alumnado",Estadística Educativa,"Incluye data sobre matricula, aulas, docentes y alumnos aprobados y reprobados.",Graduandos del Sector Oficial a 2015,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Estad%C3%ADstica%20Educativa/Graduandos%20del%20Sector%20Oficial%20(2015).csv
Educación,Ministerio de Educación (MEDUCA),"csv, alumnado",Estadística Educativa,"Incluye data sobre matricula, aulas, docentes y alumnos aprobados y reprobados.",Indicadores Generales de Calificación y Repitencia a 2015,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Estad%C3%ADstica%20Educativa/Indicadores%20Generales%20de%20Calificaci%C3%B3n%20y%20Repitencia%20(2015).csv
Educación,Ministerio de Educación (MEDUCA),"csv, matricula",Estadística Educativa,"Incluye data sobre matricula, aulas, docentes y alumnos aprobados y reprobados.",Matrícula por Etapa Escolar a 2014,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Estad%C3%ADstica%20Educativa/Matr%C3%ADcula%20por%20Etapa%20Escolar%20(2014).csv
Educación,Ministerio de Educación (MEDUCA),"csv, aulas, profesores",Estadística Educativa,"Incluye data sobre matricula, aulas, docentes y alumnos aprobados y reprobados.","Matrícula, Aulas y Docentes a 2014",,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Estad%C3%ADstica%20Educativa/Matr%C3%ADcula%2C%20Aulas%20y%20Docentes%20(2014).csv
Educación,Ministerio de Educación (MEDUCA),"csv, matricula",Estadística Educativa,"Incluye data sobre matricula, aulas, docentes y alumnos aprobados y reprobados.","Población, Matrícula y Tasa de Cobertura de Media por sector a 2015",,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Estad%C3%ADstica%20Educativa/Poblaci%C3%B3n%2C%20Matr%C3%ADcula%20y%20Tasa%20de%20Cobertura%20de%20Media%2C%20por%20sector%20(2015).csv
Educación,Ministerio de Educación (MEDUCA),"csv, matricula",Estadística Educativa,"Incluye data sobre matricula, aulas, docentes y alumnos aprobados y reprobados.","Población, Matrícula y Tasa de Cobertura de Premedia por sector a 2015",,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Estad%C3%ADstica%20Educativa/Poblaci%C3%B3n%2C%20Matr%C3%ADcula%2C%20Cobertura%20de%20Premedia%2C%20por%20sector%20(2015).csv
Educación,Ministerio de Educación (MEDUCA),"csv, matricula",Estadística Educativa,"Incluye data sobre matricula, aulas, docentes y alumnos aprobados y reprobados.","Población, Matrícula y Tasa de Conbertura de Primaria por sector a 2015",,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Estad%C3%ADstica%20Educativa/Poblaci%C3%B3n%2C%20Matr%C3%ADcula%2C%20Cobertura%20de%20Primaria%2C%20por%20sector%20(2015).csv
Educación,Ministerio de Educación (MEDUCA),"csv, matricula",Estadística Educativa,"Incluye data sobre matricula, aulas, docentes y alumnos aprobados y reprobados.",Tasa de Cobertura Bruta a 2014,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Estad%C3%ADstica%20Educativa/Tasa%20de%20Cobertura%20Bruta%20(2014).csv
Educación,Ministerio de Educación (MEDUCA),"csv, matricula",Estadística Educativa,"Incluye data sobre matricula, aulas, docentes y alumnos aprobados y reprobados.",Tasa de Cobertura Neta a 2014,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Estad%C3%ADstica%20Educativa/Tasa%20de%20Cobertura%20Neta%20(2014).csv
Educación,Ministerio de Educación (MEDUCA),"csv, alumnado",Estadística Educativa,"Incluye data sobre matricula, aulas, docentes y alumnos aprobados y reprobados.",Tasa de Deserción a 2014,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Estad%C3%ADstica%20Educativa/Tasa%20de%20Deserci%C3%B3n%20(2014).csv
Planilla,Ministerio de Educación (MEDUCA),"csv, planilla, gastos de representacion",Planilla,Incluye data de planilla para el Ministerio de Educación.,Gastos de Representación del Ministerio de Educación para abril 2016,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Institucionales/Gastos%20de%20Representaci%C3%B3n/Gastos%20de%20Representaci%C3%B3n%20(Abril%202016).csv
Planilla,Ministerio de Educación (MEDUCA),"csv, planilla, gastos de representacion",Planilla,Incluye data de planilla para el Ministerio de Educación.,Gastos de Representación del Ministerio de Educación para abril 2017,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Institucionales/Gastos%20de%20Representaci%C3%B3n/Gastos%20de%20Representaci%C3%B3n%20(Abril%202017).csv
Planilla,Ministerio de Educación (MEDUCA),"csv, planilla, gastos de representacion",Planilla,Incluye data de planilla para el Ministerio de Educación.,Gastos de Representación del Ministerio de Educación para agosto 2016,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Institucionales/Gastos%20de%20Representaci%C3%B3n/Gastos%20de%20Representaci%C3%B3n%20(Agosto%202016).csv
Planilla,Ministerio de Educación (MEDUCA),"csv, planilla, gastos de representacion",Planilla,Incluye data de planilla para el Ministerio de Educación.,Gastos de Representación del Ministerio de Educación para diciembre 2016,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Institucionales/Gastos%20de%20Representaci%C3%B3n/Gastos%20de%20Representaci%C3%B3n%20(Diciembre%202016).csv
Planilla,Ministerio de Educación (MEDUCA),"csv, planilla, gastos de representacion",Planilla,Incluye data de planilla para el Ministerio de Educación.,Gastos de Representación del Ministerio de Educación para enero 2016,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Institucionales/Gastos%20de%20Representaci%C3%B3n/Gastos%20de%20Representaci%C3%B3n%20(Enero%202016).csv
Planilla,Ministerio de Educación (MEDUCA),"csv, planilla, gastos de representacion",Planilla,Incluye data de planilla para el Ministerio de Educación.,Gastos de Representación del Ministerio de Educación para enero 2017,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Institucionales/Gastos%20de%20Representaci%C3%B3n/Gastos%20de%20Representaci%C3%B3n%20(Enero%202017).csv
Planilla,Ministerio de Educación (MEDUCA),"csv, planilla, gastos de representacion",Planilla,Incluye data de planilla para el Ministerio de Educación.,Gastos de Representación del Ministerio de Educación para febrero 2016,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Institucionales/Gastos%20de%20Representaci%C3%B3n/Gastos%20de%20Representaci%C3%B3n%20(Febrero%202016).csv
Planilla,Ministerio de Educación (MEDUCA),"csv, planilla, gastos de representacion",Planilla,Incluye data de planilla para el Ministerio de Educación.,Gastos de Representación del Ministerio de Educación para febrero 2017,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Institucionales/Gastos%20de%20Representaci%C3%B3n/Gastos%20de%20Representaci%C3%B3n%20(Febrero%202017).csv
Planilla,Ministerio de Educación (MEDUCA),"csv, planilla, gastos de representacion",Planilla,Incluye data de planilla para el Ministerio de Educación.,Gastos de Representación del Ministerio de Educación para julio 2016,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Institucionales/Gastos%20de%20Representaci%C3%B3n/Gastos%20de%20Representaci%C3%B3n%20(Julio%202016).csv
Planilla,Ministerio de Educación (MEDUCA),"csv, planilla, gastos de representacion",Planilla,Incluye data de planilla para el Ministerio de Educación.,Gastos de Representación del Ministerio de Educación para junio 2016,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Institucionales/Gastos%20de%20Representaci%C3%B3n/Gastos%20de%20Representaci%C3%B3n%20(Junio%202016).csv
Planilla,Ministerio de Educación (MEDUCA),"csv, planilla, gastos de representacion",Planilla,Incluye data de planilla para el Ministerio de Educación.,Gastos de Representación del Ministerio de Educación para marzo 2016,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Institucionales/Gastos%20de%20Representaci%C3%B3n/Gastos%20de%20Representaci%C3%B3n%20(Marzo%202016).csv
Planilla,Ministerio de Educación (MEDUCA),"csv, planilla, gastos de representacion",Planilla,Incluye data de planilla para el Ministerio de Educación.,Gastos de Representación del Ministerio de Educación para marzo 2017,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Institucionales/Gastos%20de%20Representaci%C3%B3n/Gastos%20de%20Representaci%C3%B3n%20(Marzo%202017).csv
Planilla,Ministerio de Educación (MEDUCA),"csv, planilla, gastos de representacion",Planilla,Incluye data de planilla para el Ministerio de Educación.,Gastos de Representación del Ministerio de Educación para mayo 2016,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Institucionales/Gastos%20de%20Representaci%C3%B3n/Gastos%20de%20Representaci%C3%B3n%20(Mayo%202016).csv
Planilla,Ministerio de Educación (MEDUCA),"csv, planilla, gastos de representacion",Planilla,Incluye data de planilla para el Ministerio de Educación.,Gastos de Representación del Ministerio de Educación para noviembre 2015,,http://tabulario.s3.amazonaws.com/Data/MEDUCA/Institucionales/Gastos%20de%20Representaci%C3%B3n/Gastos%20de%20Representaci%C3%B3n%20(Noviembre%202015).csv
